GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Less than high school graduate:,Margin of Error; Less than high school graduate:,Estimate; Less than high school graduate: - In labor force:,Margin of Error; Less than high school graduate: - In labor force:,Estimate; Less than high school graduate: - In labor force: - Speak only English,Margin of Error; Less than high school graduate: - In labor force: - Speak only English,Estimate; Less than high school graduate: - In labor force: - Speak Spanish,Margin of Error; Less than high school graduate: - In labor force: - Speak Spanish,Estimate; Less than high school graduate: - In labor force: - Speak all other languages,Margin of Error; Less than high school graduate: - In labor force: - Speak all other languages,Estimate; Less than high school graduate: - Not in labor force:,Margin of Error; Less than high school graduate: - Not in labor force:,Estimate; Less than high school graduate: - Not in labor force: - Speak only English,Margin of Error; Less than high school graduate: - Not in labor force: - Speak only English,Estimate; Less than high school graduate: - Not in labor force: - Speak Spanish,Margin of Error; Less than high school graduate: - Not in labor force: - Speak Spanish,Estimate; Less than high school graduate: - Not in labor force: - Speak all other languages,Margin of Error; Less than high school graduate: - Not in labor force: - Speak all other languages,Estimate; High school graduate (includes equivalency):,Margin of Error; High school graduate (includes equivalency):,Estimate; High school graduate (includes equivalency): - In labor force:,Margin of Error; High school graduate (includes equivalency): - In labor force:,Estimate; High school graduate (includes equivalency): - In labor force: - Speak only English,Margin of Error; High school graduate (includes equivalency): - In labor force: - Speak only English,Estimate; High school graduate (includes equivalency): - In labor force: - Speak Spanish,Margin of Error; High school graduate (includes equivalency): - In labor force: - Speak Spanish,Estimate; High school graduate (includes equivalency): - In labor force: - Speak all other languages,Margin of Error; High school graduate (includes equivalency): - In labor force: - Speak all other languages,Estimate; High school graduate (includes equivalency): - Not in labor force:,Margin of Error; High school graduate (includes equivalency): - Not in labor force:,Estimate; High school graduate (includes equivalency): - Not in labor force: - Speak only English,Margin of Error; High school graduate (includes equivalency): - Not in labor force: - Speak only English,Estimate; High school graduate (includes equivalency): - Not in labor force: - Speak Spanish,Margin of Error; High school graduate (includes equivalency): - Not in labor force: - Speak Spanish,Estimate; High school graduate (includes equivalency): - Not in labor force: - Speak all other languages,Margin of Error; High school graduate (includes equivalency): - Not in labor force: - Speak all other languages,Estimate; Some college or associate's degree:,Margin of Error; Some college or associate's degree:,Estimate; Some college or associate's degree: - In labor force:,Margin of Error; Some college or associate's degree: - In labor force:,Estimate; Some college or associate's degree: - In labor force: - Speak only English,Margin of Error; Some college or associate's degree: - In labor force: - Speak only English,Estimate; Some college or associate's degree: - In labor force: - Speak Spanish,Margin of Error; Some college or associate's degree: - In labor force: - Speak Spanish,Estimate; Some college or associate's degree: - In labor force: - Speak all other languages,Margin of Error; Some college or associate's degree: - In labor force: - Speak all other languages,Estimate; Some college or associate's degree: - Not in labor force:,Margin of Error; Some college or associate's degree: - Not in labor force:,Estimate; Some college or associate's degree: - Not in labor force: - Speak only English,Margin of Error; Some college or associate's degree: - Not in labor force: - Speak only English,Estimate; Some college or associate's degree: - Not in labor force: - Speak Spanish,Margin of Error; Some college or associate's degree: - Not in labor force: - Speak Spanish,Estimate; Some college or associate's degree: - Not in labor force: - Speak all other languages,Margin of Error; Some college or associate's degree: - Not in labor force: - Speak all other languages,Estimate; Bachelor's degree or higher:,Margin of Error; Bachelor's degree or higher:,Estimate; Bachelor's degree or higher: - In labor force:,Margin of Error; Bachelor's degree or higher: - In labor force:,Estimate; Bachelor's degree or higher: - In labor force: - Speak only English,Margin of Error; Bachelor's degree or higher: - In labor force: - Speak only English,Estimate; Bachelor's degree or higher: - In labor force: - Speak Spanish,Margin of Error; Bachelor's degree or higher: - In labor force: - Speak Spanish,Estimate; Bachelor's degree or higher: - In labor force: - Speak all other languages,Margin of Error; Bachelor's degree or higher: - In labor force: - Speak all other languages,Estimate; Bachelor's degree or higher: - Not in labor force:,Margin of Error; Bachelor's degree or higher: - Not in labor force:,Estimate; Bachelor's degree or higher: - Not in labor force: - Speak only English,Margin of Error; Bachelor's degree or higher: - Not in labor force: - Speak only English,Estimate; Bachelor's degree or higher: - Not in labor force: - Speak Spanish,Margin of Error; Bachelor's degree or higher: - Not in labor force: - Speak Spanish,Estimate; Bachelor's degree or higher: - Not in labor force: - Speak all other languages,Margin of Error; Bachelor's degree or higher: - Not in labor force: - Speak all other languages
0200000US1,1,Northeast Region,38952137,9566,4480146,36428,1874410,24004,796122,15335,717592,14609,360696,11095,2605736,26044,1513840,20868,594599,12649,497297,10941,11323373,45682,6477293,37596,5011943,34058,818412,17089,646938,15942,4846080,35354,4045144,29222,377039,9962,423897,12481,9486570,48503,6661451,40644,5364631,38161,688610,14146,608210,13492,2825119,26584,2364094,22264,198046,7880,262979,8039,13662048,48142,10515169,41308,8321150,37106,555311,12118,1638708,18979,3146879,23429,2494000,22439,126081,5169,526798,11993
0200000US2,2,Midwest Region,45618163,22072,4591441,37395,1918934,21493,1183500,17468,549005,13356,186429,7771,2672507,26264,2148255,22907,284483,8508,239769,9027,13699699,49171,7691842,40607,6937092,37734,450125,12100,304625,11413,6007857,33342,5642080,31413,158067,6986,207710,7287,14036219,57382,9789197,47428,9061201,44977,345539,10761,382457,9974,4247022,30806,3978853,29058,102137,4990,166032,7007,13290804,64031,10192802,56741,9060649,51048,264955,9752,867198,14847,3098002,23444,2752934,22329,55625,3243,289443,8814
0200000US3,3,South Region,81184859,37596,11478509,70384,4977028,42062,2498981,28539,2185215,26834,292832,9062,6501481,43832,4709969,35077,1461859,19360,329653,10361,23156098,79312,13033408,61953,10533989,53880,1947493,25758,551926,17150,10122690,49004,8886528,51043,869927,15102,366235,11189,23374611,73536,15608756,62815,13227768,53496,1686031,25247,694957,18229,7765855,47550,6901827,42926,562040,16183,301988,9991,23175641,93782,17114640,80679,14047412,73037,1381024,21707,1686204,22216,6061001,40627,5142157,36359,371153,10750,547691,13516
0200000US4,4,West Region,50692004,13814,7276030,42681,3756082,29363,915186,14689,2498973,23984,341923,9463,3519948,28421,1343257,20304,1614941,15117,561750,11791,11483811,49878,6711257,45194,4280443,37731,1778776,25588,652038,17821,4772554,35662,3535463,30308,718533,13456,518558,11976,15819103,61220,10395788,52163,7781453,49070,1585306,21145,1029029,13850,5423315,38328,4408834,31424,513324,11021,501157,13055,16113060,58188,11738505,51234,8705114,42481,892439,18544,2140952,23582,4374555,28331,3339110,24380,225105,8117,810340,12713
